n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
20,gate,2,0,0.24964352135475787,0.2501133278763994,0.5366666666666666,0.56,0.04908177136795957,digits_08
20,mixed,2,0,0.24910722201767357,0.25046545592643177,0.6833333333333333,0.5700000000000001,0.00044547340273617947,digits_08
