n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
20,gate,2,1,0.14045636601269582,0.2648651205989863,0.9633333333333334,0.7,0.01743411531609354,helix
20,mixed,2,1,0.0906204827606578,0.32855310432031365,0.98,0.84,0.00016551596849094595,helix
