n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
40,gate,2,1,0.19655675101648307,0.24804466472081876,0.9566666666666667,0.55,0.01317824729762996,helix
40,mixed,2,1,0.12776464751049824,0.2758047149973985,0.9866666666666667,0.84,0.00010216733263901708,helix
