n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
25,gate,2,2,0.1620794173707654,0.27434884696431433,0.9366666666666666,0.62,0.01473511989091276,helix
25,mixed,2,2,0.08720692130925606,0.32056085538745466,0.9866666666666667,0.62,0.00015012808302691555,helix
