n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
30,gate,2,4,0.17470781167560587,0.24217547648389534,0.9766666666666667,0.59,0.006415798789160476,helix
30,mixed,2,4,0.1063369475472935,0.16723572955721153,0.9866666666666667,0.89,8.531772253737516e-05,helix
