n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
5,gate,2,4,0.13556584609001107,0.19060786288650977,0.82,0.66,0.035400297408920874,helix
5,mixed,2,4,0.19592362277592668,0.24431579124788588,0.7,0.54,0.00018953907165199737,helix
