n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
20,gate,2,1,0.2498819582184206,0.2501748478418644,0.5285714285714286,0.5666666666666667,0.01786382565329143,iris
20,mixed,2,1,0.24986359734889366,0.2501833693744031,0.5285714285714286,0.5666666666666667,0.000519906887529818,iris
