n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
20,gate,2,0,0.24967684535512025,0.25020955096741404,0.5366666666666666,0.56,0.049816955306883216,digits_08
20,mixed,2,0,0.2493924075864334,0.2503078321181534,0.5366666666666666,0.56,0.0003313080294938348,digits_08
