n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
20,gate,2,2,0.24982517594379344,0.2497788570688751,0.6266666666666667,0.64,0.04870082171393359,helix
20,mixed,2,2,0.24961713374383265,0.24962154324475955,0.5066666666666666,0.51,0.00018463380730401917,helix
