n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
20,gate,2,0,0.24951072017724102,0.25004972567234185,0.69,0.5700000000000001,0.044407845574790765,digits_08
20,mixed,2,0,0.24868034339123293,0.2507227807903534,0.8666666666666667,0.65,0.0005041433611903904,digits_08
