n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
20,gate,2,3,0.3634736370072504,0.2996013416217289,0.67,0.65,0.01818054923012098,corners3d
20,mixed,2,3,0.41081328905111825,0.40299432015919395,0.6166666666666667,0.81,0.0001694007652244323,corners3d
