n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
20,gate,2,0,0.24979012948758755,0.2502072668210312,0.5366666666666666,0.56,0.048998887402623585,digits_08
20,mixed,2,0,0.24961632743264625,0.2502750518637936,0.5366666666666666,0.56,0.00040136663650949144,digits_08
