n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
20,gate,2,0,0.24124183778379168,0.25127165801156814,0.9266666666666666,0.51,0.02505140116446105,digits_08
20,mixed,2,0,0.2080815134388557,0.27157651804139765,0.9566666666666667,0.73,0.00015565922045065333,digits_08
