n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
20,gate,2,4,0.24971603129650782,0.25056966849346596,0.5714285714285714,0.6666666666666667,0.04931620589101398,iris
20,mixed,2,4,0.24948720852334308,0.25078353262262343,0.5714285714285714,0.6666666666666667,0.0007136170246909118,iris
