n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
20,gate,2,0,0.24996601195325388,0.24993196721950056,0.5,0.5,0.046095327599420526,helix
20,mixed,2,0,0.24985500423476978,0.24989086699175053,0.5,0.5,0.0002484856578096362,helix
