n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
20,gate,2,0,0.2498811368676056,0.24977714997370068,0.5,0.5,0.04759263781624307,helix
20,mixed,2,0,0.2496378051598404,0.249661944403481,0.5633333333333334,0.52,0.00015979295656140297,helix
