n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
20,gate,2,0,0.2495649369629567,0.2497399928599146,0.5033333333333333,0.51,0.04997241141273978,corners3d
20,mixed,2,0,0.2492968553033795,0.24945367171126542,0.5033333333333334,0.5,0.00027701270602345344,corners3d
