n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
1,gate,2,2,0.21747992875551939,0.3204606006912005,0.6,0.6333333333333333,0.047412246495450776,iris
1,mixed,2,2,0.22993849088823087,0.3909997127435845,0.5428571428571428,0.7666666666666667,0.04201368266120802,iris
