n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
30,gate,2,1,0.17623813102478966,0.2490775358518304,0.8571428571428572,0.5666666666666667,0.013939244306285289,iris
30,mixed,2,1,0.1492166304876225,0.2764720821606247,0.8714285714285714,0.5666666666666667,0.00015190811585975714,iris
