n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
25,gate,2,2,0.15442027006764997,0.272346717028013,0.9428571428571428,0.5666666666666667,0.030469212187628873,iris
25,mixed,2,2,0.09267123868864004,0.30867738620180163,0.9714285714285714,0.7,0.00027263798002615934,iris
