n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
20,gate,2,4,0.2497359665046642,0.24986530426169345,0.57,0.5,0.04458516610188089,corners3d
20,mixed,2,4,0.24977154510196822,0.2494071092622185,0.5233333333333333,0.58,0.00024403460381356774,corners3d
