n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
20,gate,2,4,0.24979661678145684,0.2499648559163154,0.54,0.53,0.04830501118996267,corners3d
20,mixed,2,4,0.24981744131615136,0.2501450211405078,0.54,0.53,0.038545151685662235,corners3d
