n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
20,gate,2,4,0.24867288676607763,0.24839435219526834,0.6933333333333334,0.77,0.04186066781979598,corners3d
20,mixed,2,4,0.2468911253026583,0.24682525340279973,0.71,0.73,0.0001444998329702152,corners3d
