n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
20,gate,2,0,0.248509159286295,0.2483410845111407,0.8166666666666667,0.81,0.023237120151114635,digits_56
20,mixed,2,0,0.24689043467723962,0.2470183825901856,0.8233333333333334,0.88,0.00013969665471291057,digits_56
