n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
20,gate,2,0,0.24884757225195575,0.2507618574732167,0.7733333333333333,0.6699999999999999,0.041864924051362176,digits_17
20,mixed,2,0,0.2482672769867427,0.2510231323526499,0.73,0.65,0.00028031134864761105,digits_17
