n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
20,gate,2,3,0.25026852234714037,0.25025370773766403,0.5142857142857142,0.5333333333333333,0.049626668381251765,iris
20,mixed,2,3,0.25048280950433705,0.25063384050284115,0.5142857142857142,0.5333333333333333,0.0005278679451956765,iris
