n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
20,gate,2,1,0.24984642424305095,0.2501671020256136,0.5285714285714286,0.5666666666666667,0.016915011158504356,iris
20,mixed,2,1,0.24979561549361873,0.2502212281619312,0.5285714285714286,0.5666666666666667,0.0005996124213590039,iris
