n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
20,gate,2,0,0.24981769602103313,0.24989387471970936,0.5033333333333334,0.5,0.045625133248185214,corners3d
20,mixed,2,0,0.24961501236479705,0.2496718005015358,0.5033333333333334,0.5,0.000489018522321566,corners3d
