n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
25,gate,2,0,0.15034432182199098,0.26737415054509556,0.9733333333333334,0.55,0.01021097971444055,digits_08
25,mixed,2,0,0.07724383661867584,0.4128601644406893,0.9666666666666667,0.78,8.018029201744913e-05,digits_08
30,gate,2,0,0.16783641471625266,0.2542936828303791,0.9666666666666667,0.5,0.013689740813818858,digits_08
30,mixed,2,0,0.09290229123865168,0.36651482308373046,0.96,0.75,5.009762202843416e-05,digits_08
