n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
20,gate,2,2,0.2499160582104263,0.24987989729639293,0.5,0.5,0.04934484027860292,helix
20,mixed,2,2,0.24977917620554185,0.24978232065984263,0.5,0.5,0.0003585949771895277,helix
