n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
20,gate,2,2,0.24935188954426707,0.2493938128980105,0.5166666666666667,0.52,0.04087276935689327,corners3d
20,mixed,2,2,0.2487006543071275,0.2490111763255481,0.5566666666666666,0.52,0.0003941495009931681,corners3d
