n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
20,gate,2,3,0.2506007581649849,0.25041187426850925,0.5285714285714286,0.5666666666666667,0.04966811983149499,iris
20,mixed,2,3,0.251534030892433,0.25146097653916977,0.7714285714285715,0.7666666666666666,0.0005742139506789451,iris
