n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
35,gate,2,3,0.28690885803253496,0.2619443448021292,0.6,0.61,0.01031666771933811,corners3d
35,mixed,2,3,0.3785026375553805,0.3421953094718356,0.63,0.79,6.705247667713168e-05,corners3d
