n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
35,gate,2,1,0.19163687354468859,0.2582768935463716,0.95,0.57,0.010119708146232021,corners3d
35,mixed,2,1,0.16052433185020382,0.27021962423569695,0.89,0.69,0.00011259714461602457,corners3d
