n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
25,gate,2,3,0.3056827204574528,0.2699602792613352,0.5433333333333333,0.6,0.018106878091759097,corners3d
25,mixed,2,3,0.3932889135601813,0.3728846421820073,0.66,0.81,0.00021540198285841525,corners3d
