n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
20,gate,2,4,0.24982369462447993,0.2500088588431088,0.54,0.53,0.04758223148842284,corners3d
20,mixed,2,4,0.24981277238891933,0.25017232651224974,0.54,0.53,0.02700974848818147,corners3d
