n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
20,gate,2,0,0.2496878047867163,0.2495541892350247,0.6066666666666667,0.68,0.048722370028844136,digits_56
20,mixed,2,0,0.24936374871032138,0.24955940448414504,0.59,0.5700000000000001,0.00048332580992509335,digits_56
