n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
5,gate,2,0,0.06136348680500423,0.38096727213562376,0.9533333333333334,0.65,0.013059706261033999,digits_17
5,mixed,2,0,0.08065157297575967,0.5086996349580675,0.9133333333333333,0.81,0.0006337166022954807,digits_17
