n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
10,gate,2,1,0.11859782017000936,0.29289594070268216,0.9066666666666666,0.66,0.04416588059918991,digits_08
10,mixed,2,1,0.06078428728059128,0.41898827562984714,0.94,0.87,0.00021704342166192225,digits_08
