n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
20,gate,2,3,0.3540000776570738,0.2563061890944809,0.6714285714285714,0.6,0.01738463037608693,iris
20,mixed,2,3,0.5331655817940026,0.42817574040276246,0.7142857142857143,0.7666666666666666,0.0001078240771569666,iris
