n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
40,gate,2,4,0.20121205696510064,0.2501057908480357,0.9733333333333334,0.51,0.008794059541336012,corners3d
40,mixed,2,4,0.16604118466411943,0.21594922127417174,0.9133333333333333,0.73,6.037243620036043e-05,corners3d
