n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
35,gate,2,1,0.19163687354468859,0.2582768935463716,0.95,0.57,0.010119708146232021,corners3d
35,mixed,2,1,0.16052433185020382,0.27021962423569695,0.89,0.69,0.00011259714461602457,corners3d
40,gate,2,1,0.2004490108225956,0.2509179346894911,0.9066666666666666,0.57,0.014500810053791637,corners3d
40,mixed,2,1,0.16280713176041492,0.2914657780553487,0.9066666666666666,0.63,5.411865061613331e-05,corners3d
