"Qubit",T1 (us),T2 (us),"Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"86","237.72040805293932","184.03583568341313","4.898822345408286","-0.3083187869423004","0.040283203125","0.04833984375","0.0322265625","1300","0.00025305704119209195","0","0.00025305704119209195","0.00025305704119209195","86_87:0.03296635960782657","86_87:660","true"
"87","85.57587917444225","85.06397602621695","4.992115293626403","-0.307423102897223","0.033447265625","0.04248046875","0.0244140625","1300","0.0022814945529566473","0","0.0022814945529566473","0.0022814945529566473","87_88:0.02411393996373029","87_88:660","true"
"88","140.1786242329381","130.7551506888479","5.099372652263765","-0.3058997453558384","0.012939453125","0.015625","0.01025390625","1300","0.00022128833046885412","0","0.00022128833046885412","0.00022128833046885412","88_89:0.01171179626351837","88_89:660","true"
"89","222.85047026607313","163.12061828242332","4.95649094483816","-0.3077261951848229","0.010498046875","0.01025390625","0.0107421875","1300","0.00047887811941904184","0","0.00047887811941904184","0.00047887811941904184","","","true"
"90","186.71256520503889","46.8881506699458","4.9055979484076575","-0.307867793738734","0.00927734375","0.01171875","0.0068359375","1300","0.00026880359213490954","0","0.00026880359213490954","0.00026880359213490954","","","true"
"91","180.31092130865636","249.0006787599541","4.914569581068592","-0.30850221183732857","0.033203125","0.04248046875","0.02392578125","1300","0.003100971910984345","0","0.003100971910984345","0.003100971910984345","91_79:0.017604015809609797","91_79:660","true"
"92","251.60247105515649","112.08092695712057","4.912097190465232","-0.308588011384664","0.005859375","0.0029296875","0.0087890625","1300","0.0002120280417309803","0","0.0002120280417309803","0.0002120280417309803","92_102:0.0061578320220264104","92_102:660","true"
"93","208.80643504745007","89.47500535206053","4.964119440375667","-0.3073815906362206","0.02734375","0.02734375","0.02734375","1300","0.000602249196657041","0","0.000602249196657041","0.000602249196657041","93_106:0.009969274890630375;93_87:0.047678116543977134","93_106:660;93_87:740","true"
"94","107.6662257157059","79.28523628146034","4.975873734906121","-0.3076458715160733","0.0146484375","0.0126953125","0.0166015625","1300","0.0006064342329205811","0","0.0006064342329205811","0.0006064342329205811","94_95:1;94_90:0.012803051672025945","94_95:660;94_90:660","true"
"95","315.9709298837945","103.22034950355821","4.837407423620512","-0.3098764431196092","0.022705078125","0.029296875","0.01611328125","1300","0.14091919908765513","0","0.14091919908765513","0.14091919908765513","95_96:1","95_96:660","true"
"96","369.01665638079805","55.3450800967242","4.747924464403282","-0.3109191907797597","0.046142578125","0.04736328125","0.044921875","1300","0.00022346141496003126","0","0.00022346141496003126","0.00022346141496003126","","","true"
"97","192.87736110681504","136.38589187433675","4.816160234009849","-0.3095561501235201","0.00830078125","0.005859375","0.0107421875","1300","0.0001812925970397816","0","0.0001812925970397816","0.0001812925970397816","97_96:0.005430026525272635;97_98:0.006133536088958724","97_96:660;97_98:660","true"
"98","230.04599639967068","101.66217843531577","4.9428888008749405","-0.308363471215884","0.021484375","0.03271484375","0.01025390625","1300","0.0006303359363773248","0","0.0006303359363773248","0.0006303359363773248","98_91:0.031565757642084635","98_91:660","true"
"99","225.88261940890496","271.52204582495614","5.0601142131937165","-0.30553728570536653","0.012451171875","0.00439453125","0.0205078125","1300","0.00015390006295931452","0","0.00015390006295931452","0.00015390006295931452","99_98:0.0054780737323363304","99_98:660","true"
"100","134.67101892516135","29.1198051494591","4.905355284670057","-0.3084392241160231","0.01904296875","0.02685546875","0.01123046875","1300","0.0014312424251421451","0","0.0014312424251421451","0.0014312424251421451","100_110:0.023427458322386685;100_99:0.0368084408427789","100_110:660;100_99:660","true"
"101","152.36506166157943","195.6037112206773","5.065348079879698","-0.3063331480679172","0.0244140625","0.01171875","0.037109375","1300","0.0006994279665198095","0","0.0006994279665198095","0.0006994279665198095","101_100:0.02184420483131877;101_102:0.007333824523482579","101_100:660;101_102:660","true"
"102","57.55329942204007","119.03447709705573","4.809683679078925","-0.30996470519230634","0.039306640625","0.0390625","0.03955078125","1300","0.00019495292248280198","0","0.00019495292248280198","0.00019495292248280198","102_103:0.006516445389267378","102_103:660","true"
"103","207.68529238986412","81.41116891934443","4.933452050102292","-0.30764620230723944","0.009521484375","0.00732421875","0.01171875","1300","0.0002400640258580177","0","0.0002400640258580177","0.0002400640258580177","","","true"
"104","217.87144294052865","128.80974944697965","4.765566138874625","-0.31046094866074025","0.01318359375","0.0166015625","0.009765625","1300","0.00017569406696554558","0","0.00017569406696554558","0.00017569406696554558","104_103:0.0055517948187328026","104_103:660","true"
"105","216.28278501879788","62.28708781983679","4.982201106905313","-0.30759736332542964","0.0087890625","0.0087890625","0.0087890625","1300","0.0005852874214609456","0","0.0005852874214609456","0.0005852874214609456","105_104:0.013760027011803844;105_106:0.011933971734229998","105_104:660;105_106:660","true"
"106","207.61305117965117","172.9277101322335","4.8781788056369635","-0.309312950580174","0.025390625","0.02685546875","0.02392578125","1300","0.00021101439172946796","0","0.00021101439172946796","0.00021101439172946796","","","true"
"107","239.1188375420781","76.10875468527138","4.916033222401378","-0.3080022405881546","0.0205078125","0.02685546875","0.01416015625","1300","0.0002986445303692481","0","0.0002986445303692481","0.0002986445303692481","107_106:0.011084756737562762","107_106:660","true"
"108","138.76588111967527","179.0907745541377","5.056205483163636","-0.3060067460745893","0.013671875","0.01513671875","0.01220703125","1300","0.0003686942189989415","0","0.0003686942189989415","0.0003686942189989415","108_112:0.008773087056773876;108_107:0.0159635288940137","108_112:660;108_107:660","true"
"109","208.46796276275208","239.89492670420148","4.984968590150077","-0.3071158019842663","0.02734375","0.02392578125","0.03076171875","1300","0.00019198711660700133","0","0.00019198711660700133","0.00019198711660700133","109_96:0.007586601990695219","109_96:660","true"
"110","183.00416586336257","231.47750326987207","4.830164663966942","-0.3090472310608016","0.013916015625","0.0166015625","0.01123046875","1300","0.0003226259171217417","0","0.0003226259171217417","0.0003226259171217417","110_118:0.007634696156225196","110_118:660","true"
"111","248.98719587650533","230.73785187685414","4.853181889874274","-0.30961255187582126","0.011962890625","0.01513671875","0.0087890625","1300","0.00021836098869100633","0","0.00021836098869100633","0.00021836098869100633","111_104:0.0045148824699565715","111_104:660","true"
"112","181.85705229536092","32.73936792155149","5.002444027795505","-0.3061965297474003","0.010009765625","0.00634765625","0.013671875","1300","0.0002113172329312509","0","0.0002113172329312509","0.0002113172329312509","112_126:0.005979529636543746","112_126:660","true"
"113","227.21518049059304","223.11149436766829","5.031998196047176","-0.30676917589658537","0.009765625","0.01416015625","0.00537109375","1300","0.00022732232273790217","0","0.00022732232273790217","0.00022732232273790217","113_114:0.011382240824327983","113_114:660","true"
"114","340.59412110967816","54.06061597339939","4.822461252734187","-0.30937991952553456","0.14990234375","0.1318359375","0.16796875","1300","0.00010906298833171723","0","0.00010906298833171723","0.00010906298833171723","114_109:0.008323269785240228;114_115:0.011719305914431932","114_109:660;114_115:660","true"
