"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"101","172.02903663812282","224.11324385637795","4.72430847755355","-0.3097143441409694","0.011399999999999966","0.020399999999999974","0.0024","1244.4444444444443","0.00039236517087316554","0","0.00039236517087316554","0.00039236517087316554","101_100:0.009302712429473087;101_102:0.01640926262008255","101_100:561.7777777777777;101_102:561.7777777777777","true"
"102","178.4078663327965","236.78571031015414","4.60433029167265","-0.31164130137993934","0.01859999999999995","0.0236","0.013599999999999945","1244.4444444444443","0.000249796231918757","0","0.000249796231918757","0.000249796231918757","","","true"
"103","130.87746452791308","119.4262287940623","4.664320073252154","0","0.0035000000000000586","0.006199999999999983","0.0008","1244.4444444444443","0.0002297477236068767","0","0.0002297477236068767","0.0002297477236068767","103_102:0.008301599865822268;103_104:0.010999655367363442","103_102:561.7777777777777;103_104:561.7777777777777","true"
"104","256.48642477914683","32.890689414726275","4.802237542985662","-0.30843673215390965","0.007100000000000106","0.0106","0.0036000000000000476","1244.4444444444443","0.0004860716431990008","0","0.0004860716431990008","0.0004860716431990008","","","true"
"105","239.4259831018125","82.53769562863471","4.739902138739866","0","0.007400000000000073","0.0098","0.0050000000000000044","1244.4444444444443","0.0007940885176173324","0","0.0007940885176173324","0.0007940885176173324","105_104:0.01314628485469907;105_106:0.013518037008211026","105_104:561.7777777777777;105_106:561.7777777777777","true"
"106","234.81565599502892","38.675230884968244","4.710284749841257","-0.28699737205284476","0.024799999999999933","0.0254","0.0242","1244.4444444444443","0.000841715928844716","0","0.000841715928844716","0.000841715928844716","","","true"
"107","194.3326679144499","41.7498882104366","4.61549148880783","-0.30801317939559864","0.014100000000000001","0.0252","0.003","1244.4444444444443","0.00017749404075175404","0","0.00017749404075175404","0.00017749404075175404","107_106:0.014122749918034888;107_108:0.006481612580795326","107_106:561.7777777777777;107_108:561.7777777777777","true"
"108","475.3973621030799","398.4617556100398","4.546228997561198","0","0.008099999999999996","0.008199999999999985","0.008","1244.4444444444443","0.00011404123534265674","0","0.00011404123534265674","0.00011404123534265674","108_112:0.008424052113881003","108_112:561.7777777777777","true"
"109","164.44635530195887","12.476767990946783","4.875265915867615","-0.30675181805646473","0.052999999999999936","0.04159999999999997","0.0644","1244.4444444444443","0.0016061895234977936","0","0.0016061895234977936","0.0016061895234977936","109_114:0.026661559950999725","109_114:561.7777777777777","true"
"110","269.33877925506886","63.253765163829755","4.805825243975269","-0.3082615805518876","0.0036000000000000476","0.0041999999999999815","0.003","1244.4444444444443","0.00017133582521121278","0","0.00017133582521121278","0.00017133582521121278","110_118:0.011870758496847239","110_118:561.7777777777777","true"
"111","204.02919655620116","119.640220261257","4.768733733920127","-0.308805156173377","0.0034000000000000696","0.005800000000000027","0.001","1244.4444444444443","0.0003847610973650137","0","0.0003847610973650137","0.0003847610973650137","111_104:0.011088608351197626;111_122:0.009144748890215854","111_104:561.7777777777777;111_122:561.7777777777777","true"
"112","338.55245170936286","435.2478705684191","4.583652733244338","0","0.006000000000000005","0.007199999999999984","0.0048","1244.4444444444443","0.00031420896832314206","0","0.00031420896832314206","0.00031420896832314206","","","true"
"113","268.5788116982606","106.90628773768469","4.655646860706865","-0.3093142958340278","0.005299999999999971","0.009399999999999964","0.0012","1244.4444444444443","0.0010650685603671409","0","0.0010650685603671409","0.0010650685603671409","","","true"
"114","199.7138147958999","14.746528551971286","4.781723610010731","-0.359151679588321","0.007900000000000018","0.005800000000000027","0.01","1244.4444444444443","0.00041679212775142747","0","0.00041679212775142747","0.00041679212775142747","114_115:0.011145861204565344;114_113:0.018250162832179506","114_115:561.7777777777777;114_113:561.7777777777777","true"
"115","284.25242971653995","190.4535716190252","4.709528513393694","-0.3275775129546063","0.0028000000000000247","0.0038000000000000256","0.0018","1244.4444444444443","0.00014090395040169715","0","0.00014090395040169715","0.00014090395040169715","","","true"
"116","52.31435266184266","100.13421878791614","4.958887935888757","-0.3054949382178614","0.008399999999999963","0.015599999999999947","0.0012","1244.4444444444443","0.0004626345027912254","0","0.0004626345027912254","0.0004626345027912254","116_117:0.009415764629042311;116_115:0.010892675935620044","116_117:561.7777777777777;116_115:561.7777777777777","true"
"117","223.54310017004624","63.1500644707747","4.831595457547614","-0.30759466702832383","0.012299999999999978","0.013399999999999967","0.0112","1244.4444444444443","0.00018434405946353706","0","0.00018434405946353706","0.00018434405946353706","117_118:0.0095133988936702","117_118:561.7777777777777","true"
"118","172.76544704536852","117.40026451447882","4.749142242244645","-0.3086757517286422","0.014399999999999968","0.027","0.0018000000000000238","1244.4444444444443","0.0004009574186092877","0","0.0004009574186092877","0.0004009574186092877","118_119:0.01327483732396223","118_119:561.7777777777777","true"
"119","265.5066602075079","243.46128907962643","4.610733593865838","-0.3114963008800161","0.0038000000000000256","0.007199999999999984","0.0004","1244.4444444444443","0.00023366570881129179","0","0.00023366570881129179","0.00023366570881129179","119_120:0.005543901585337213","119_120:561.7777777777777","true"
"120","322.80659378320297","436.841690714424","4.5006561517039945","-0.31223870265324805","0.0032999999999999696","0.0041999999999999815","0.0024","1244.4444444444443","0.0001429891387736256","0","0.0001429891387736256","0.0001429891387736256","","","true"
"121","300.6688217369491","81.91959042986849","4.620329246237696","-0.311333521570536","0.10260000000000002","0.0934","0.11180000000000001","1244.4444444444443","0.00010120070928516667","0","0.00010120070928516667","0.00010120070928516667","121_120:0.007730377348146161","121_120:561.7777777777777","true"
"122","327.0253278880223","346.83363638266746","4.688044860022702","-0.3084425173012937","0.0037000000000000366","0.007000000000000006","0.0004","1244.4444444444443","0.0002650931494906665","0","0.0002650931494906665","0.0002650931494906665","122_123:0.012459749801429998;122_121:0.012532682157519959","122_123:561.7777777777777;122_121:561.7777777777777","true"
"123","217.6034051078947","148.72881208634325","4.730569967610171","-0.3078326004965146","0.08930000000000005","0.09140000000000004","0.0872","1244.4444444444443","0.00042321433833195543","0","0.00042321433833195543","0.00042321433833195543","123_124:0.018217141176851775","123_124:561.7777777777777","true"
"124","310.695523920969","59.87041844345974","4.634878733765251","-0.30850570297447494","0.0018000000000000238","0.0026000000000000467","0.001","1244.4444444444443","0.00017217503217018378","0","0.00017217503217018378","0.00017217503217018378","","","true"
"125","241.83989832848943","290.12200670190373","4.737113190508065","-0.30715374546988305","0.00550000000000006","0.009399999999999964","0.0016","1244.4444444444443","0.0008756985579663195","0","0.0008756985579663195","0.0008756985579663195","125_124:0.018784764676856552;125_126:0.011563970560970888","125_124:561.7777777777777;125_126:561.7777777777777","true"
"126","230.48178856193584","67.19705421806933","4.702937649747875","-0.30311201820062655","0.0047999999999999154","0.006199999999999983","0.0034","1244.4444444444443","0.00037082841322748963","0","0.00037082841322748963","0.00037082841322748963","126_112:0.013156815306838598","126_112:561.7777777777777","true"
