"Qubit","T1 (us)","T2 (us)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","RX error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","CZ error ","Gate time (ns)","Operational"
"10","328.84146250501715","55.01167133244281","0.018299999999999983","0.01980000000000004","0.0168","2100","0.0002669379821911041","0.0002669379821911041","0","0.0002669379821911041","0.0002669379821911041","10_9:0.003093316199470564;10_11:0.004014462095395577","10_9:68;10_11:68","true"
"11","336.3002891195565","45.777903501629126","0.02069999999999994","0.0212","0.020199999999999996","2100","0.00036274168371926906","0.00036274168371926906","0","0.00036274168371926906","0.00036274168371926906","11_18:0.003899922539793599;11_10:0.004014462095395577;11_12:0.002098996287678817","11_18:68;11_10:68;11_12:68","true"
"12","294.602833893747","189.3944901110329","0.009299999999999975","0.0154","0.0031999999999999806","2100","0.00009793751978002482","0.00009793751978002482","0","0.00009793751978002482","0.00009793751978002482","12_13:0.001569228234905351;12_11:0.002098996287678817","12_13:80;12_11:68","true"
"13","213.8161920610945","330.52760417450395","0.09020000000000006","0.0896","0.09079999999999999","2100","0.00020595306751463758","0.00020595306751463758","0","0.00020595306751463758","0.00020595306751463758","13_12:0.001569228234905351;13_14:0.0009580212668659216","13_12:80;13_14:80","true"
"14","230.74088856677184","201.7631441931345","0.007900000000000018","0.010800000000000032","0.005","2100","0.00007289117342558125","0.00007289117342558125","0","0.00007289117342558125","0.00007289117342558125","14_15:0.0009642138061663197;14_13:0.0009580212668659216","14_15:68;14_13:80","true"
"15","235.5630284821077","25.589693190896426","0.00990000000000002","0.01","0.009800000000000031","2100","0.00018864374622467502","0.00018864374622467502","0","0.00018864374622467502","0.00018864374622467502","15_14:0.0009642138061663197;15_19:0.0014912793551330739","15_14:68;15_19:68","true"
"16","158.6461575595751","211.1080018335212","0.015600000000000058","0.0232","0.008000000000000007","2100","0.00018887523330693353","0.00018887523330693353","0","0.00018887523330693353","0.00018887523330693353","16_23:0.0032839972047737642;16_3:0.006269982060932627","16_23:68;16_3:68","true"
"17","269.6073581932143","13.172709876432869","0.017300000000000093","0.007800000000000029","0.0268","2100","0.00032734421891052114","0.00032734421891052114","0","0.00032734421891052114","0.00032734421891052114","17_7:0.004754955227794011;17_27:0.0063270362658947865","17_7:68;17_27:68","true"
"18","72.85271755901326","42.70839760177118","0.08999999999999997","0.1212","0.05879999999999996","2100","0.0003893435817995926","0.0003893435817995926","0","0.0003893435817995926","0.0003893435817995926","18_11:0.003899922539793599;18_31:0.005224896524132411","18_11:68;18_31:68","true"
"19","76.06374744672445","44.01338467124081","0.033299999999999996","0.037","0.02959999999999996","2100","0.00021626284266532247","0.00021626284266532247","0","0.00021626284266532247","0.00021626284266532247","19_35:0.0018250109854369423;19_15:0.0014912793551330739","19_35:80;19_15:68","true"
"20","131.05379734421888","266.14768639233773","0.009099999999999997","0.0132","0.0050000000000000044","2100","0.0001985292104105945","0.0001985292104105945","0","0.0001985292104105945","0.0001985292104105945","20_21:0.0020299381801620886","20_21:68","true"
"21","200.4771261421332","163.34546936527315","0.0047999999999999154","0.0074","0.0021999999999999797","2100","0.00011835150172745752","0.00011835150172745752","0","0.00011835150172745752","0.00011835150172745752","21_36:0.0018338705333900696;21_20:0.0020299381801620886;21_22:0.0013781574911253536","21_36:68;21_20:68;21_22:68","true"
"22","199.03101095821978","33.140179554363414","0.009600000000000053","0.0118","0.007399999999999962","2100","0.0001954108678003154","0.0001954108678003154","0","0.0001954108678003154","0.0001954108678003154","22_23:0.0018712562386694054;22_21:0.0013781574911253536","22_23:68;22_21:68","true"
"23","236.72896752827896","129.66232579485688","0.02310000000000001","0.032","0.01419999999999999","2100","0.00023316882391619974","0.00023316882391619974","0","0.00023316882391619974","0.00023316882391619974","23_22:0.0018712562386694054;23_24:1;23_16:0.0032839972047737642","23_22:68;23_24:68;23_16:68","true"
"24","34.47147293918795","0.2016542031859274","0.21639999999999993","0.3208","0.11199999999999999","2100","0.00027110284115344053","0.00027110284115344053","0","0.00027110284115344053","0.00027110284115344053","24_23:1;24_25:1","24_23:68;24_25:68","true"
"25","130.47434311678825","24.89663802218996","0.007900000000000018","0.0122","0.0036000000000000476","2100","0.00041182889690837644","0.00041182889690837644","0","0.00041182889690837644","0.00041182889690837644","25_24:1;25_26:1;25_37:0.004573409333180178","25_24:68;25_26:68;25_37:68","true"
"26","7.002428439444008","10.47012176667374","0.2229","0.2558","0.18999999999999995","2100","0.0023377219507249966","0.0023377219507249966","0","0.0023377219507249966","0.0023377219507249966","26_25:1;26_27:1","26_25:68;26_27:68","true"
"27","121.09864538940447","34.69138567792294","0.09950000000000003","0.0866","0.11240000000000006","2100","0.0003449814113800238","0.0003449814113800238","0","0.0003449814113800238","0.0003449814113800238","27_26:1;27_28:0.004780308389061155;27_17:0.0063270362658947865","27_26:68;27_28:68;27_17:68","true"
"28","263.402288250895","55.32076533879278","0.005199999999999982","0.008000000000000007","0.0024","2100","0.0005022882945191496","0.0005022882945191496","0","0.0005022882945191496","0.0005022882945191496","28_27:0.004780308389061155;28_29:0.0033801836647257555","28_27:68;28_29:68","true"
"29","256.93031778584236","22.58677606932653","0.09519999999999995","0.1102","0.08020000000000005","2100","0.0006788574735581498","0.0006788574735581498","0","0.0006788574735581498","0.0006788574735581498","29_38:0.004233164894866359;29_28:0.0033801836647257555;29_30:0.0039027525177170452","29_38:68;29_28:68;29_30:68","true"
"30","307.7378275612973","53.953190844109564","0.02939999999999998","0.0342","0.024599999999999955","2100","0.00039320220588408706","0.00039320220588408706","0","0.00039320220588408706","0.00039320220588408706","30_31:0.0038606337730971163;30_29:0.0039027525177170452","30_31:68;30_29:68","true"
"31","111.84278543339555","40.63102290834903","0.03499999999999992","0.03859999999999997","0.0314","2100","0.00037718708814021135","0.00037718708814021135","0","0.00037718708814021135","0.00037718708814021135","31_30:0.0038606337730971163;31_32:0.00341904878419938;31_18:0.005224896524132411","31_30:68;31_32:68;31_18:68","true"
"32","268.8168263938497","54.77090216916187","0.010199999999999987","0.007","0.013399999999999967","2100","0.00024886556706187345","0.00024886556706187345","0","0.00024886556706187345","0.00024886556706187345","32_31:0.00341904878419938;32_33:0.0017168444599780786","32_31:68;32_33:68","true"
"33","146.54514759268483","204.41087070648754","0.008000000000000007","0.01319999999999999","0.0028","2100","0.00026218020964525253","0.00026218020964525253","0","0.00026218020964525253","0.00026218020964525253","33_39:0.0016306673675426653;33_32:0.0017168444599780786;33_34:0.0016320475381890742","33_39:68;33_32:68;33_34:68","true"
"34","184.53484450180963","197.54193075955612","0.015900000000000025","0.02739999999999998","0.0044","2100","0.00031915711724770306","0.00031915711724770306","0","0.00031915711724770306","0.00031915711724770306","34_33:0.0016320475381890742;34_35:0.0019719596983983345","34_33:68;34_35:68","true"
"35","399.35960408611453","410.62085829763504","0.006000000000000005","0.006399999999999961","0.0056","2100","0.00008617365142553575","0.00008617365142553575","0","0.00008617365142553575","0.00008617365142553575","35_19:0.0018250109854369423;35_34:0.0019719596983983345","35_19:80;35_34:68","true"
"36","235.58196335866853","129.51216883769672","0.007600000000000051","0.009600000000000053","0.0056","2100","0.002389820527662623","0.002389820527662623","0","0.002389820527662623","0.002389820527662623","36_41:0.001714387517588678;36_21:0.0018338705333900696","36_41:68;36_21:68","true"
"37","152.87554913016146","14.28981213086006","0.08960000000000001","0.09740000000000004","0.0818","2100","0.0006425840597302174","0.0006425840597302174","0","0.0006425840597302174","0.0006425840597302174","37_45:0.0034996046001267156;37_25:0.004573409333180178","37_45:68;37_25:68","true"
"38","59.24489676284454","54.612782599780715","0.04720000000000002","0.056","0.03839999999999999","2100","0.0003468966194838929","0.0003468966194838929","0","0.0003468966194838929","0.0003468966194838929","38_29:0.004233164894866359;38_49:0.0034253421382446636","38_29:68;38_49:68","true"
"39","165.69834723089008","232.55141363337185","0.010599999999999943","0.01200000000000001","0.0092","2100","0.0003003032141877857","0.0003003032141877857","0","0.0003003032141877857","0.0003003032141877857","39_53:0.002532450856950169;39_33:0.0016306673675426653","39_53:68;39_33:68","true"
"40","193.4261966302135","37.96757091419679","0.11519999999999997","0.1172","0.11319999999999997","2100","0.00024293308672439183","0.00024293308672439183","0","0.00024293308672439183","0.00024293308672439183","40_41:0.0020337373945917003","40_41:68","true"
"41","136.35462353012156","28.940545080356603","0.015000000000000013","0.0184","0.011600000000000055","2100","0.00016160381108970638","0.00016160381108970638","0","0.00016160381108970638","0.00016160381108970638","41_40:0.0020337373945917003;41_42:0.002207236861831441;41_36:0.001714387517588678","41_40:68;41_42:68;41_36:68","true"
