n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
20,gate,2,4,0.24985458653496082,0.25006681697549005,0.54,0.53,0.04333262560050017,corners3d
20,mixed,2,4,0.24982722433910443,0.2501513382338383,0.54,0.53,0.01360477976713446,corners3d
