n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
20,gate,2,0,0.24991412777296362,0.24994705043658022,0.5033333333333334,0.5,0.03580304834701386,corners3d
20,mixed,2,0,0.24984308156135426,0.24985467057621988,0.5033333333333334,0.5,0.00032073085951437897,corners3d
