n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
20,gate,2,3,0.2518101478169655,0.25115467007719317,0.5233333333333333,0.62,0.022823795743741795,helix
20,mixed,2,3,0.2741145643601354,0.274584533822305,0.73,0.9299999999999999,0.00022994660311489982,helix
