n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
20,gate,2,0,0.24950308771655613,0.2492822218349703,0.5285714285714286,0.6333333333333333,0.047090065638285314,iris
20,mixed,2,0,0.24770298279724226,0.24924405430370086,0.9285714285714286,0.6666666666666666,0.00038421099734984893,iris
