n_layers,model,n_qubits,seed,train_loss,test_loss,acc_train,acc_test,lr,dataset
20,gate,2,0,0.2496094794994467,0.25042465703793687,0.5571428571428572,0.6333333333333333,0.049385141389170537,iris
20,mixed,2,0,0.2492924400890139,0.24950014498339795,0.8428571428571429,0.6666666666666666,0.001544679980826781,iris
